ID,post_type,post_status,post_name,post_title,post_content,post_excerpt,post_author,post_date,post_modified,post_thumbnail,post_parent,menu_order,post_tags,post_category,summary,seo_title,image,book_star,amazon_url,author,publisher,price,no_price,type,reread,text,reread_2,text_2,reread_3,text_3,reread_4,text_4,reread_5,text_5,status,auto_update_uri,ao_post_optimize,views,post_views_count,bzb_meta_keywords,bzb_meta_description,bzb_meta_robots,bzb_post_asset_js4head,bzb_post_asset_css,bzb_post_asset_js,bzb_cta,bzb_post_front_info,bzb_checklists,bzb_show_toppage_flag,bzb_include_rss,bzb_post_social_buttons,title,no-price
,books,publish,age-of-huge-accident,巨大事故の時代,今月の読書会の課題本。非常にためになる本だった。原発、核兵器は、やっぱ要らないなと思う。誰も幸せにならない。,,2,2016-05-15 2:54:15,2020-07-23 2:56:26,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/51MBrE96E5L._SX373_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4335550421/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4335550421&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,高木 仁三郎,弘文堂,1456,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,1,61,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,children-and-words,子どもとことば,これまたすばらし本だった。子供はつくづく愛おしく、そして言葉は感動的なものだと痛感した次第。,,2,2016-05-11 2:56:54,2020-07-23 3:00:57,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2016/05/download.jpg,"</i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4004201799/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4004201799&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,岡本 夏木,岩波書店,,購入価格: 不明,,,,,,,,,,,,,,,0,66,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,first-class-people-do-not-read-the-air,一流の人は空気を読まない,自己啓発的だが、なかなか悪くなかった。まあ、私はもともと空気読まないから、読む必要はそんなになかった、とも思う。,,2,2016-05-09 3:16:25,2020-07-23 3:21:35,,0,0,,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/41H9t37wUNL._SX309_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4047101605/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4047101605&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,堀 紘一,角川グループパブリッシング,,購入価格: 不明,,,,,,,,,,,,,,,2,80,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,yabukarabou-natsuhiko-photo-column,やぶから棒―夏彦の写真コラム,天才かよ！ という感じで、今後、わたしはこの人を目標として文章を書きたいと思います,,2,2016-04-30 3:21:54,2020-07-23 3:23:57,,0,0,,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/51-T-NF0nL._SX347_BO1204203200_.jpg,"</i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4101350116/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4101350116&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,山本 夏彦,新潮社,258,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,3,94,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,prepared-table,用意された食卓,元同僚のカニエ氏が中原中也賞を受賞したと聞き、Amazonで購入。感想はさておき、せっかくなので、読書会にお招きするのも一興なのではと思ってみたり。現代詩は難解とひとくくりにするのもどうかと思うが、そもそも詩の世界は、やはり一般人にとって縁遠いことは確かだ。,,2,2016-04-29 3:24:13,2020-07-23 3:26:22,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/31tvSXLvwgL._SX345_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4791769198/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4791769198&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,カニエ・ナハ,青土社,2078,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,1,78,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,men-who-make-rainbow-30-years-of-commercial,虹をつくる男たち―コマーシャルの30年,死ぬまで手元においておきたい本。ここまで様々感じ入ることのできる本は、そうあるものではない。時代の移り変わり、消費動向の変化、そして何より大衆の変化をしみじみと感じる。傑作。,,2,2016-04-25 3:28:11,2020-07-23 5:03:12,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/410WfNd0dnL._SX356_BO1204203200_.jpg,"</i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/B000J7GISM/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=B000J7GISM&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,向井 敏,文藝春秋,282,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,2,104,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,flanders-dog-world-masterpiece-fantasy,フランダースの犬 (世界名作ファンタジー31),構想中の作品資料として。改めて読むと興味深いストーリー。,,2,2016-04-25 6:14:22,2020-07-23 6:14:55,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/61DPS5BA0RL._SY459_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4591026450/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4591026450&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,"平田 昭吾 (著), 高田 一恵 (著), 高橋 信也 (イラスト), ウィーダ (原著)",ポプラ社,258,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,3,87,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,adventure-tongue-mysterious-journey-treasured-photo-collection,冒険する舌 怪食紀行秘蔵写真集,近所の角打ちに置いてあり、一時間ばかしで集中して読んだ。ふつうにおもしろい本。まあ、なんにしろ食べ物にまつわるエトセトラは興味深いものだ。,,2,2016-03-18 6:18:15,2020-07-23 6:22:11,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/51B826E3KAL._SX330_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4797670789/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4797670789&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,小泉 武夫,集英社インターナショナル,,購入価格: 出先で読んだ(0円),,,,,,,,,,,,,,,5,65,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,asking-about-postwar-literature-its-experience-and-philosophy,戦後文学を問う―その体験と理念,小説とは何かを考えるうえで非常に参考になった。また、本書で知って気になったものを読み始めているが、いま初めて小説なるものに興味を持てたような気がしている。単なるフィクションではない、文学として小説が見つけられたような。,,2,2016-04-18 6:22:47,2020-07-23 6:26:55,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/41TIMSsc6L._SX303_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4004303710/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4004303710&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,川村 湊,岩波書店,,購入価格: 不明,,,,,,,,,,,,,,,2,94,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,unaccompanied,無伴奏,映画を見て、図らずも小説も読みたくなり読んでみた、という新鮮な体験。これについては後日ブログに何か書きたいと思う。 とりあえず、よかった。小池真理子の本を読んだのは初めてだが、完全に好みである。,,2,2016-04-12 6:39:17,2020-07-23 7:39:22,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2016/04/511H53255CL._SX348_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4101440204/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4101440204&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,小池 真理子,新潮社,463,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,5,93,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,tv-commercial-youth,テレビCMの青春時代―ふたりの名演出家の短すぎた生涯,昭和が愛おしくなる、素晴らしき本。周辺の書籍も読み進めたい。,,2,2016-03-27 7:39:56,2020-07-23 7:43:37,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/41bsEeWGntL._SL500_.jpg,"</i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4121012267/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4121012267&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,今井 和也,中央公論社,,購入価格: 不明,,,,,,,,,,,,,,,0,82,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,i-saw-shoplifting-g-men,万引きＧメンは見た！,小説の取材用に買った本。万引きの手口いろいろ、なるほどなあと思う。しかし、狙いなのかかどうか、筆者の文章力のお寒い感じが気にはなる。,,2,2016-03-26 7:44:13,2020-07-23 7:45:46,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/51JtDFonLJL._SX345_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4309020186/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4309020186&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,伊東 ゆう,河出書房新社,366,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,0,59,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,7-fate-survival-from-eastern-new-guinea-front,7%の運命―東部ニューギニア戦線 密林からの生還,専念見た塚本晋也監督の『野火』を地でゆくような本書。 あの映画のビジュアルが頭の中で混ざりながら読んだ。 戦争は、なんとも言えず嫌なものだ。嫌なものだと思うことがとにかく大事なのだろうと思って、やっぱり嫌なものだとしみじみ思う。,,2,2016-03-24 7:46:05,2020-07-23 7:48:45,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2016/03/51Yjk6IR69L._SX349_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4769824793/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4769824793&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,菅野 茂,光人社,478,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,1,78,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,have-a-child-with-downs-syndrome,ダウン症の子をもって,"ダウン症という障害よりも、子育て、人間を産み育てるとはどういうことかが抑揚の効いた冷静な筆致で描かれている。
 
 本書から学ぶべき最大のものは『福祉の領域の仕事への参加が、すべての人々にとって「人間」の再発見の意味をもつ』というところだろうと思う。おそらく、子育てもまた、かつて幼児であった我々にとって、人間の再発見となるのであろう、と、未婚で子供も居ない私は想像するのである。",,2,2016-03-17 7:59:21,2020-07-23 8:02:34,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/51117WVTBPL._SX326_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4101233314/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4101233314&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,正村 公宏,新潮社,258,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,1,64,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,dostoyevsky-read-by-a-novelist,小説家が読むドストエフスキー,ドストエフスキーが大好きなもので、この手の本には弱い。そして、ドストエフスキーが描こうとした世界観が興味深く解説されていてよかった。ますますドストエフスキー愛が深まった良書である。,,2,2016-03-20 8:03:08,2020-07-23 8:05:20,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/31R6ZWS5XL._SX303_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4087203255/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4087203255&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,加賀 乙彦,集英社,262,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,2,79,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,no-matter-what-you-do-youll-win-the-rookie-award,何がなんでも新人賞獲らせます!: 作家の道をまっしぐら!!,実に的確な指南がなされており、新人賞を目指すなら一読しておいて損はない良書。 全体として辛口と受け取る向きもあろうが、私としては至極当然のことを言っていると思うので、辛口でもなんでもなくまっとうであり、誠実な方と思う。 とにもかくにも、しこしこと書き続けて頑張ろうと思う次第。,,2,2016-03-14 8:05:53,2020-07-23 8:07:30,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/51VxeIm02TL._SX343_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4309023444/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4309023444&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,鈴木 輝一郎,河出書房新社,1259,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,5,69,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,the-front,戦線,小林多喜二の蟹工船の流れで買ったものと思われるが、よく覚えてない。この本が戦中熱狂を持って迎えられたことなどが記された、巻末の解説が興味深かった。また、従軍画家だったことは知っていたが、藤田嗣治画伯が船上でスケッチしている写真には、へぇーという感慨があった。,,2,2016-03-08 8:07:50,2020-07-23 8:10:55,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/5123TSWGRKL._SX298_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4122047161/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4122047161&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,林 芙美子,中央公論新社,881,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,2,80,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
