ID,post_type,post_status,post_name,post_title,post_content,post_excerpt,post_author,post_date,post_modified,post_thumbnail,post_parent,menu_order,post_tags,post_category,summary,seo_title,image,book_star,amazon_url,author,publisher,price,no_price,type,reread,text,reread_2,text_2,reread_3,text_3,reread_4,text_4,reread_5,text_5,status,auto_update_uri,ao_post_optimize,views,post_views_count,bzb_meta_keywords,bzb_meta_description,bzb_meta_robots,bzb_post_asset_js4head,bzb_post_asset_css,bzb_post_asset_js,bzb_cta,bzb_post_front_info,bzb_checklists,bzb_show_toppage_flag,bzb_include_rss,bzb_post_social_buttons,title,no-price
,books,publish,how-i-became-a-christian,ぼくはいかにしてキリスト教徒になったか,名著、と言いたい。庄司薫の「赤頭巾ちゃん気をつけて」や、サリンジャーの「ライ麦畑でつかまえて」のような、狂おしいほどの瑞々しさがある。それは私の中で安っぽいノスタルジーと重なる。しかしこのような「駆け抜けて青春」とでも言うべき語り口には、私はただただ「よい」としか言えないし、思えない。とにかくは、実に好ましい一冊であった。,,2,2017-05-12 8:55:25,2020-07-21 8:57:33,,0,0,"book,religion",book-review,,,https://test.b2i.link/wp-content/uploads/2017/05/download.jpg,"</i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4334753078/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4334753078&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,内村 鑑三,光文社,,購入価格: 不明,,,,,,,,,,,,,,,0,57,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,old-testament-reading-through-comics,旧約聖書 (まんがで読破),小学生のころ学研漫画が大好きだったことを思い出した。この教養漫画というのは日本の偉大な発明品と思う。しかしもちろん、その後しっかり原典にあたる必要はあるが、これほど容易にアウトラインを把握できる形式もないと思う。,,2,2017-05-12 9:10:51,2020-07-21 9:12:37,,0,0,"book,religion",book-review,,,https://test.b2i.link/wp-content/uploads/2017/05/51x2j0JohiL._SX298_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4781604714/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4781604714&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,バラエティアートワークス,イースト・プレス,642,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,2,68,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,absolute-basic-grammar-of-native-speakers,ネイティブスピーカーの英文法絶対基礎力 (Native speaker series),この人の本は概してオススメできる。しかし、著書を読みすぎてだんだん食傷気味ではある。,,2,2017-05-10 9:36:36,2020-07-21 9:38:58,,0,0,"book,english",book-review,,,https://test.b2i.link/wp-content/uploads/2017/07/51HN7CE850L._SX333_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4327451924/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4327451924&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,"大西 泰斗  (著), ポール・マクベイ (著)",研究社,2000,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,1,72,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,why-are-japanese-people-religious,日本人はなぜ無宗教なのか,実に読み甲斐のあった本。 後々までこの本に書かれていたことは覚えていて、いろいろ示唆を与えてくれそうだと思う。,,2,2017-05-08 9:39:30,2020-07-21 9:41:32,,0,0,"book,religion",book-review,,,https://test.b2i.link/wp-content/uploads/2017/05/41-cYfC-TEL._SY346_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4480056858/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4480056858&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,阿満 利麿,筑摩書房,702,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,1,49,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,why-do-people-fight-while-praying-for-peace,人はなぜ平和を祈りながら戦うのか?,人類史において宗教と戦争は密接に連関している。また、平和は抽象的で戦争は具体的だというのは、なるほどなと。「過ちは繰り返しませぬから」とは、広島にある原爆死没者慰霊碑に刻まれている文言だが、これ、主語がないとはよく言われること。そう、つまりそれは「抽象的」な宣言なのではなかろうかと、ちょっと皮肉りたくなったりもして。,,2,2017-05-06 9:42:17,2020-07-21 9:44:42,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/4104aLEtC4L._SX351_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4890633154/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4890633154&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,"星川 啓慈 (著), 石川 明人  (著)",並木書房,1922,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,1,55,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,the-great-story-of-god-to-see-the-bible,聖書の全体像がわかる 神の大いなる物語,"宗教とは「方便」ではなかろうかと、今のところはそう思っている。嘘も方便などという、アレだ。つまり道具だ。それにすがるか頼むかさするか撫でるかはさておき、とにかくは、我々がこれを拠り所とするのは、よりよく生きるために有用なのではないか。
 
 もちろん、それは俗な、あまりにも即物的な解釈ではある。が、しかし、福島以降の、放射線の影響云々を信じるか否かのような懊悩よりは、よほどこちらの信仰の有無を問いかけるような行為のほうが実りあるように思える。",,2,2017-05-05 9:45:59,2020-07-21 9:50:15,,0,0,"book,religion",book-review,,,https://test.b2i.link/wp-content/uploads/2017/05/51PFNY0fY6L._SX350_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4264034825/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4264034825&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,"ヴォーン・ロバーツ (著), 山?ランサム和彦 (翻訳)",いのちのことば社,,購入価格: 不明,,,,,,,,,,,,,,,1,63,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,ambiguous-words-that-strengthen-english-200,英語に強くなる多義語200,即効性は極めて低いが、こういう遠回りな本を読みまくることが後々財産になると信じている。,,2,2017-04-29 9:52:55,2020-07-21 9:53:49,,0,0,"book,english",book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/519SS3RG1SL._SX287_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4480057463/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4480057463&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,佐久間 治,筑摩書房,648,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,3,72,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,the-island-of-cowards-special-plan-70-years-after-the-war,卑怯者の島: 戦後70年特別企画,友人のトウマくんが激賞していたので、Kindleで購入。確かに、読ませる力量は半端ではない。一家に一冊は備えていただき、よい子のみんなには、是非ともトラウマな読書体験にしていただきたいと思う。,,2,2017-04-24 9:54:31,2020-07-21 9:56:55,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2017/04/61gIcVrT0XL._SX352_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/409389759X/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=409389759X&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,小林 よしのり,小学館,1555,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,5,72,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,the-analects-of-confucius-in-english,英語で論語,軽い読み物としては悪くない。中学生くらいの時に読みたかったなと思う。,,2,2017-04-22 9:57:41,2020-07-21 10:00:40,,0,0,"book,english",book-review,,,https://test.b2i.link/wp-content/uploads/2017/04/51qH-1UR0pL._SX337_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4396614470/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4396614470&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,"霜村和久 (著), さとう有作 (イラスト)",祥伝社,1029,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,2,57,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,national-shinto-and-prewar-and-postwar-japanese,国家神道と戦前・戦後の日本人―「無宗教」になる前と後,短い中に現代の天皇制がどういうものかということがわかりやすくまとめられている。教科書としてもいいのではないかという感じで、とてもよい。,,2,2017-04-22 10:02:07,2020-07-21 10:04:04,,0,0,"book,religion",book-review,,,https://test.b2i.link/wp-content/uploads/2017/04/51AINBAX2JL._SX349_BO1204203200_.jpg,"</i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4777204650/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4777204650&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,島薗 進,河合文化教育研究所,1220,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,2,81,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,life-theory-notes,人生論ノート,"久々の英語以外の本。含蓄に富んでいて実に結構。
 
 『感傷は本質的にはただ過去のものの上にのみ働くのである。～中略～すべて過ぎ去ったものは感傷的に美しい。感傷的な人間は回顧することを好む。ひとは未来について感傷することができぬ。』ああ、まったく私は感傷的な人間だよなあと思うと同時に、感傷チックな性質はそろそろ卒業せねばとも思う。
 
 『感傷はたいていの場合マンネリズムに陥っている。』おっしゃると通りで耳が痛い。",,2,2017-04-16 22:28:15,2020-07-21 22:32:05,,0,0,,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/41m32O2sP-L._SX373_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/B000JB5ZBE/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=B000JB5ZBE&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,三木 清,新潮社,,購入価格: 不明,,,,,,,,,,,,,,,1,60,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,conversations-and-emails-are-delivered-in-3-words-in-english,会話もメールも 英語は3語で伝わります,この手のタイトルははったりだと思われがちだが、しかし、実に有益なヒントに満ちあふれていた。無生物主語を用いてhaveを使うというような表現はとても明快で使いやすい。いつか再読したいと思う。,,2,2017-04-06 22:46:57,2020-07-21 22:51:55,,0,0,"book,english",book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/51XeNO1DFL._SX344_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4478069409/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4478069409&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,中山 裕木子,ダイヤモンド社,1458,購入価格: 不明,,,,,,,,,,,,,,,0,68,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,english-grammar-of-native-speakers-learn-english,ネイティブスピーカーの英文法―英語の感覚が身につく,やっと英語の知識が中学生くらいになってきたなあと思う今日この頃。,,2,2017-04-02 22:53:26,2020-07-21 22:57:35,,0,0,"book,english",book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/41sLD-0Gc3L._SX341_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4327451037/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4327451037&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,"大西 泰斗  (著), ポール マクベイ (著), Paul Chris McVay (原著)",研究社出版,2400,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,0,74,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,the-best-way-to-improve-your-english,最強の英語上達法,絶対、一般ウケしない本。この方の進めるメソッドは、ストイック過ぎて引く。曰く、もしも今、あなたが毎日40単語ずつ新しく覚えられない環境だとしたら、残念ながら英語の習得は諦めてくださいと。だけど、今の私にはぴったりであった。やってやんよ馬鹿野郎と。,,2,2017-03-30 1:06:59,2020-07-22 1:07:57,,0,0,"book,english",book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/41Xv8Wh055L._SX285_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4569624804/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4569624804&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,岡本 浩一,PHP研究所,650,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,2,79,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,101-laws-for-american-children-to-learn-english,アメリカの子供が「英語を覚える」101の法則,シェアメイトに、まずはフォニックスを絶対やった方がいいと言われまして。 まだあまりよくわからないが、今後も意識してやっていきたい。,,2,2017-03-30 1:08:29,2020-07-22 1:10:32,,0,0,"book,english",book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/51Q3T1SRHVL._SX329_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4062564335/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4062564335&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,松香 洋子,講談社,648,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,2,77,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,the-easiest-english-grammar-class-in-the-world-taught-by-professor-seki,関先生が教える世界一わかりやすい英文法の授業,世界一かどうかはさておき勉強になった。,,2,2017-03-26 1:13:40,2020-07-22 1:14:08,,0,0,"book,english",book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/51kMJZ1YawL._SX352_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4046025492/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4046025492&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,関 正生,KADOKAWA/中経出版,810,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,2,71,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,english-expression-technology-to-think-from-japanese,日本語から考える英語表現の技術―「言いたいこと」を明確に伝えるための5つの処方箋,英語を話すそうとすることは、そもそもの日本語とは、もっと、言葉とは何かを問い直すことだよなと。,,2,2017-03-30 1:14:18,2020-07-22 1:16:57,,0,0,"book,english",book-review,,,https://test.b2i.link/wp-content/uploads/2017/03/51HH5QTN8XL._SX319_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4062574713/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4062574713&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,柳瀬 和明,講談社,864,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,2,53,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,manga-review-middle-school-english-english-grammar-master,マンガでおさらい中学英語 英文法マスター編,漫画を馬鹿にしてはいかん。以上,,2,2017-03-22 1:17:50,2020-07-22 1:19:57,,0,0,"book,english",book-review,,,https://test.b2i.link/wp-content/uploads/2017/03/51XsG9ae09L._SX357_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/404601573X/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=404601573X&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,"フクチ マミ  (著), 高橋基治  (著)",KADOKAWA,1200,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,5,84,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,a-book-that-reviews-english-grammar-for-3-years-in-junior-high-school-in-10-hours,カラー版　中学３年間の英文法を１０時間で復習する本,明らかに10時間以上かかったし、理解もおぼつかないが、中学3年間に習うべきであったらしい英語のなんたるかくらいはわかった気がする。,,2,2017-03-05 1:21:15,2020-07-22 1:23:43,,0,0,"book,english",book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/51xFYtJFrZL._SX337_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4806138738/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4806138738&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,稲田 一,中経出版,,購入価格: 不明,,,,,,,,,,,,,,,3,91,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,the-appeal-of-english-grammar-105-tips-that-japanese-people-should-know,英文法の魅力 - 日本人の知っておきたい105のコツ,英語関連の本しか読んでない日々は続く。,,2,2017-03-19 1:25:47,2020-07-22 1:26:12,,0,0,"book,english",book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/41pq2qpoetL._SX313_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4121021657/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4121021657&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,里中　哲彦,中央公論新社,261,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,1,82,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
